gene logFC FDR add_variable
SCO4055 4.889936659 9.98e-211 delgbn45h
SCO4056 4.31649641 1.39e-115 delgbn45h
SCO4057 6.46310646 0 delgbn45h
SCO4058 1.173069103 6.13e-09 delgbn45h
SCO4059 0.968402296 2.19e-06 delgbn45h
SCO4060 0.769833134 1.28e-05 delgbn45h
SCO4061 0.738010736 0.054927557 delgbn45h
SCO4062 -0.508194389 0.051350845 delgbn45h
SCO4063 -0.874900527 0.001631254 delgbn45h
SCO4064 1.242324688 0.058669417 delgbn45h
SCO4065 1.924642506 5.34e-11 delgbn45h
SCO4066 0.458104909 0.313556958 delgbn45h
SCOt38 0.417485137 0.423049176 delgbn45h
SCOs03 0.297028413 0.623647506 delgbn45h
SCO4067 -0.239622297 0.002343321 delgbn45h
SCO4068 -1.071123994 1.64e-55 delgbn45h
SCO4069 0.035601547 0.716143809 delgbn45h
SCO4070 -1.422433807 9.01e-55 delgbn45h
SCO4071 -0.636715475 5.66e-10 delgbn45h
SCOt39 -0.044421367 0.877547233 delgbn45h
SCO4072 0.026539253 0.928495444 delgbn45h
SCO4073 -0.202522527 0.645144742 delgbn45h
SCO4074 -0.310084334 0.586804784 delgbn45h
SCO4075 -0.140771961 1 delgbn45h
SCOt40 1.406815128 0.005584122 delgbn45h
SCO4076 1.663314246 2.36e-56 delgbn45h
SCO4077 -0.522013765 8.2e-12 delgbn45h
SCO4078 -0.738331267 3.73e-23 delgbn45h
SCO4079 -0.821175879 2.99e-44 delgbn45h
SCO4080 -0.857889299 1.06e-21 delgbn45h
SCO4081 0.49136728 0.007379728 delgbn45h
SCO4082 0.349239968 0.055312828 delgbn45h
SCO4083 -0.374701365 0.041996448 delgbn45h
SCO4084 -1.007214536 1.2e-08 delgbn45h
SCO4085 -0.726655367 2.26e-05 delgbn45h
SCO4086 -0.788324408 8.06e-36 delgbn45h
SCO4087 -0.868032819 2.54e-33 delgbn45h
SCO4088 -0.122710487 0.045486109 delgbn45h
SCO4089 -0.131367635 0.112347641 delgbn45h
SCO4090 -0.005809252 0.968301954 delgbn45h
SCO4091 0.83925267 5.81e-23 delgbn45h
SCOt41 -0.024316774 0.883545534 delgbn45h
SCO4092 -0.130297352 0.068818362 delgbn45h
SCOt42 0.193860479 0.729521759 delgbn45h
SCOt43 0.796270056 0.009095288 delgbn45h
SCOt44 0.44852293 0.355655036 delgbn45h
SCO4093 0.703382971 0.000351526 delgbn45h
SCO4094 -0.501498726 0.000553839 delgbn45h
SCO4095 -0.037496861 0.77552346 delgbn45h
SCO4096 -0.231153444 0.037212156 delgbn45h
SCO4097 0.752509186 0.000226644 delgbn45h
SCOt45 0.030349211 0.963639821 delgbn45h
SCO4098 0.635349079 5.68e-07 delgbn45h
SCO4099 0.14413295 0.542130332 delgbn45h
SCO4100 -1.493839281 2.16e-12 delgbn45h
SCO4101 -1.073711272 1.15e-05 delgbn45h
SCO4102 0.455576733 0.017456137 delgbn45h
SCO4103 4.75756089 9.12e-157 delgbn45h
SCO4104 2.373039197 1.04e-07 delgbn45h
SCO4105 -0.68746896 0.030450746 delgbn45h
SCO4106 -0.205055917 0.244494307 delgbn45h
SCOt46 -0.126223607 0.78981397 delgbn45h
SCO4107 3.066928498 1.79e-119 delgbn45h
SCO4108 -0.986001387 2.71e-42 delgbn45h
SCO4109 -0.136599615 0.445823625 delgbn45h
SCO4110 -0.497400692 3e-08 delgbn45h
SCO4111 0.00904393 0.944593368 delgbn45h
SCO4112 0.492181861 0.052700534 delgbn45h
SCO4113 -0.022599289 0.814392218 delgbn45h
SCO4114 -0.916203274 2.41e-29 delgbn45h
SCO4115 -0.193136546 0.024039907 delgbn45h
SCO4116 -0.261658702 0.022399579 delgbn45h
SCO4117 -0.575267293 7.52e-08 delgbn45h
SCO4118 -0.298246724 0.009017431 delgbn45h
SCO4119 1.037505072 2.27e-15 delgbn45h
SCO4120 -0.146053365 0.205751602 delgbn45h
SCO4121 0.01016716 0.975711076 delgbn45h
SCO4122 -0.340490554 0.088123047 delgbn45h
SCOr13 -0.093408328 1 delgbn45h
SCOr14 -0.114788268 0.818217488 delgbn45h
SCOr15 0.055742442 0.915433098 delgbn45h
SCO4123 -0.793508687 4.64e-07 delgbn45h
SCO4124 0.020680851 0.944700236 delgbn45h
SCO4125 0.087057371 0.551780246 delgbn45h
SCO4126 0.072372638 0.37878886 delgbn45h
SCO4127 0.202469304 0.019533053 delgbn45h
SCO4128 -0.006919524 0.957494195 delgbn45h
SCO4129 0.011058018 0.892115307 delgbn45h
SCO4130 -0.030669202 0.7287283 delgbn45h
SCO4131 0.465118625 0.000223039 delgbn45h
SCO4132 0.330370491 0.00357423 delgbn45h
SCO4133 -0.600467639 2.82e-09 delgbn45h
SCO4134 -1.133370541 8.93e-36 delgbn45h
SCO4135 0.510082892 4.07e-07 delgbn45h
SCO4136 0.530228049 8.14e-10 delgbn45h
SCO4137 0.795924613 1.15e-13 delgbn45h
SCO4138 0.540308632 1.19e-06 delgbn45h
SCO4139 0.277080729 0.392946769 delgbn45h
SCO4140 0.171827381 0.56768139 delgbn45h
SCO4141 -0.414428566 0.137212076 delgbn45h
SCO4142 -1.325109938 5.17e-09 delgbn45h
SCO4143 1.422367275 1.3e-05 delgbn45h
SCO4144 0.973972675 7.27e-11 delgbn45h
SCO4145 0.992051458 1.67e-21 delgbn45h
SCO4146 -0.732685579 0.012670969 delgbn45h
SCO4147 -0.290880823 0.368070035 delgbn45h
SCO4148 -0.498964188 0.018169215 delgbn45h
SCO4149 -0.566904802 0.002055795 delgbn45h
SCO4150 -0.091924493 0.460295862 delgbn45h
SCO4151 0.048987154 0.68259477 delgbn45h
SCO4152 -0.265934585 0.032804265 delgbn45h
SCO4153 1.058510709 1.1e-08 delgbn45h
SCO4154 0.982577958 0.002101311 delgbn45h
SCO4155 2.166150312 6.26e-56 delgbn45h
SCO4156 3.517923489 1.48e-79 delgbn45h
SCO4157 6.497434523 1.36e-140 delgbn45h
SCO4158 0.003058026 0.986434726 delgbn45h
SCO4159 -0.026164675 0.907409164 delgbn45h
SCO4160 -0.315881186 0.093325252 delgbn45h
SCO4161 -0.329665988 0.008089996 delgbn45h
SCO4162 -0.549853482 1.19e-12 delgbn45h
SCO4163 -0.637692199 4.59e-09 delgbn45h
SCO4164 -0.266753317 0.008996808 delgbn45h
SCO4165 -0.366015022 0.00012666 delgbn45h
SCO4166 0.773113039 1.74e-07 delgbn45h
SCO4167 0.082358952 0.644799964 delgbn45h
SCO4168 1.166265743 0.001405663 delgbn45h
SCO4169 0.488763974 0.143912685 delgbn45h
SCO4170 -1.793811048 4.86e-22 delgbn45h
SCO4171 -2.082965093 1.95e-26 delgbn45h
SCO4172 -0.814270644 2.33e-15 delgbn45h
SCO4173 -0.311291873 0.002213726 delgbn45h
SCO4174 -0.266195264 0.554787658 delgbn45h
SCO4175 1.385942904 0.000695562 delgbn45h
SCO4176 2.147983412 1.95e-74 delgbn45h
SCO4177 -0.56309694 0.000682264 delgbn45h
SCO4178 -0.433100022 0.013372276 delgbn45h
SCO4179 -0.002782997 0.979740034 delgbn45h
SCO4180 -0.001131074 0.991830037 delgbn45h
SCO4181 0.240980887 0.009348902 delgbn45h
SCO4182 0.247771819 0.14937278 delgbn45h
SCO4183 -0.067669439 0.583375811 delgbn45h
SCO4184 0.086229875 0.372930547 delgbn45h
SCO4185 0.052793843 0.616307136 delgbn45h
SCO4186 0.640766229 3.2e-05 delgbn45h
SCO4187 -2.583213328 3.16e-62 delgbn45h
SCO4188 -2.023476515 3.38e-31 delgbn45h
SCO4189 -1.146773475 0.02505408 delgbn45h
SCO4190 -2.675124154 4.99e-78 delgbn45h
SCO4191 -2.562705347 9.08e-68 delgbn45h
SCO4192 -0.612108189 6.01e-09 delgbn45h
SCO4193 -0.55111869 0.000248086 delgbn45h
SCO4194 -0.572973519 0.002523505 delgbn45h
SCO4195 0.146662174 0.478494834 delgbn45h
SCO4196 0.253417792 0.186912789 delgbn45h
SCO4197 0.408178726 0.0343265 delgbn45h
SCO4198 1.071161843 2.06e-32 delgbn45h
SCO4199 1.123626685 4.01e-48 delgbn45h
SCO4200 0.145790176 0.114556712 delgbn45h
SCO4201 -0.50500714 4.41e-07 delgbn45h
SCO4202 -1.103871772 1.98e-14 delgbn45h
SCO4203 -0.23700366 0.372930547 delgbn45h
SCO4204 0.958203762 5.33e-15 delgbn45h
SCO4205 -0.26294028 0.116680511 delgbn45h
SCO4206 -0.240252777 0.109321885 delgbn45h
SCO4207 -0.195315453 0.610286933 delgbn45h
SCO4208 -0.711542726 0.000405322 delgbn45h
SCO4209 -0.205585173 0.015472904 delgbn45h
SCO4210 -1.288807288 2.93e-07 delgbn45h
SCO4211 -0.048678819 0.924713109 delgbn45h
SCO4212 0.08983942 0.834666755 delgbn45h
SCO4213 0.400538752 0.013902201 delgbn45h
SCO4214 1.056295008 0.001177892 delgbn45h
SCO4215 0.878822937 7.28e-12 delgbn45h
SCO4216 -0.151247774 0.622302633 delgbn45h
SCO4217 -0.674099109 5.79e-05 delgbn45h
SCO4218 3.902383852 5.72e-193 delgbn45h
SCO4219 2.268681349 1.41e-63 delgbn45h
SCO4220 -0.167139386 0.312076043 delgbn45h
SCO4221 0.616533349 0.012277944 delgbn45h
SCO4222 -0.675780961 0.002289697 delgbn45h
SCO4223 -0.556413892 0.012230162 delgbn45h
SCO4224 0.067704926 0.644815111 delgbn45h
SCO4225 1.2474319 4.14e-27 delgbn45h
SCO4226 1.81395286 2.49e-38 delgbn45h
SCO4227 0.630975876 2.8e-06 delgbn45h
SCO4228 0.02198632 0.912351752 delgbn45h
SCO4229 0.682525016 3.37e-12 delgbn45h
SCO4230 0.221726724 0.108984864 delgbn45h
SCO4231 -0.025697484 0.768506697 delgbn45h
SCO4232 0.467255657 4.93e-17 delgbn45h
SCO4233 -0.710247346 4.5e-13 delgbn45h
SCO4234 -0.830216438 2.12e-08 delgbn45h
SCO4235 -0.383102812 6.2e-08 delgbn45h
SCO4236 -0.199819406 0.064913635 delgbn45h
SCO4237 -0.527585636 6.62e-16 delgbn45h
SCO4238 -0.288931423 0.000336783 delgbn45h
SCO4239 -0.380153981 9.03e-06 delgbn45h
SCO4240 -0.778290266 3.76e-09 delgbn45h
SCOt47 1.527778398 0.000913238 delgbn45h
SCO4241 5.773397604 1.13e-202 delgbn45h
SCO4242 -1.318544048 2.77e-07 delgbn45h
SCO4243 -1.710632977 1.81e-07 delgbn45h
SCO4244 -1.055331162 4e-05 delgbn45h
SCO4245 -0.49849145 0.133489944 delgbn45h
SCO4246 -0.799148263 0.056686045 delgbn45h
SCO4247 -0.849085348 0.025005694 delgbn45h
SCO4248 -1.913529853 9.28e-05 delgbn45h
SCO4249 -1.330865918 0.010809285 delgbn45h
SCO4250 -1.419158741 0.00367813 delgbn45h
SCO4251 -1.529602886 0.000676912 delgbn45h
SCO4252 -3.025817002 9.78e-08 delgbn45h
SCO4253 -2.726147013 5.29e-08 delgbn45h
SCO4254 -0.95444393 4.78e-05 delgbn45h
SCO4255 -0.94120989 0.003228132 delgbn45h
SCO4256 -1.685563 2.39e-05 delgbn45h
SCO4257 -0.393448004 0.219635676 delgbn45h
SCO4258 -1.109229367 1.55e-05 delgbn45h
SCO4259 -0.686589001 0.001876445 delgbn45h
SCO4260 -0.869340036 0.005365449 delgbn45h
SCO4261 -1.19418381 1e-08 delgbn45h
SCO4262 -0.449065986 0.267852426 delgbn45h
SCO4263 -1.797794421 1.12e-75 delgbn45h
SCO4264 0.353938324 0.007468017 delgbn45h
SCO4265 3.956240322 7.86e-27 delgbn45h
SCO4266 -1.364890959 0.005770158 delgbn45h
SCO4267 0.693187726 0.001996178 delgbn45h
SCO4268 0.278412899 0.134540168 delgbn45h
SCO4269 0.02127006 0.904073786 delgbn45h
SCO4270 0.074087281 0.715271305 delgbn45h
SCO4271 0.52881493 0.092083543 delgbn45h
SCO4272 -0.227292363 0.169618352 delgbn45h
SCO4273 0.295030145 0.003567099 delgbn45h
SCO4274 0.509203603 0.276147291 delgbn45h
SCO4275 1.001660856 1.39e-06 delgbn45h
SCO4276 0.040140081 0.836289401 delgbn45h
SCO4277 -0.960551039 3.74e-18 delgbn45h
SCO4278 0.670957977 1.39e-07 delgbn45h
SCO4279 -0.005226124 0.977676945 delgbn45h
SCO4280 0.342142031 0.258602725 delgbn45h
SCO4281 -0.759446707 4.54e-38 delgbn45h
SCO4282 -1.242892651 7.55e-49 delgbn45h
SCO4283 -0.038091407 0.823404551 delgbn45h
SCO4284 1.408702874 2.34e-37 delgbn45h
SCO4285 1.023077909 3.88e-11 delgbn45h
SCO4286 0.163183812 0.561447231 delgbn45h
SCO4287 0.486229535 0.038408538 delgbn45h
SCO4288 0.723221162 3.21e-06 delgbn45h
SCO4289 0.098975913 0.648594004 delgbn45h
SCO4290 0.984222772 7.19e-11 delgbn45h
SCO4291 0.550476004 0.069100386 delgbn45h
SCO4292 0.752327148 2.23e-05 delgbn45h
SCO4293 0.515851889 0.000308579 delgbn45h
SCO4294 0.159056605 0.221814944 delgbn45h
SCO4295 -1.162922682 6.54e-11 delgbn45h
SCO4296 -0.278489405 0.004356096 delgbn45h
SCO4297 0.524259032 0.001090505 delgbn45h
SCO4298 -1.33947127 2.63e-27 delgbn45h
SCO4299 -1.501312096 9.48e-29 delgbn45h
SCO4300 -1.280971034 2.71e-15 delgbn45h
SCO4301 -1.18152118 1.46e-27 delgbn45h
SCO4302 0.380592297 0.361789831 delgbn45h
SCO4303 0.374323265 0.034246346 delgbn45h
SCO4304 -0.270591631 0.39901141 delgbn45h
SCO4305 -0.265049778 0.086281807 delgbn45h
SCO4306 -0.040332332 0.799659893 delgbn45h
SCO4307 0.987463143 3.34e-12 delgbn45h
SCO4308 0.623088949 6.78e-07 delgbn45h
SCO4309 -0.471590881 0.00418211 delgbn45h
SCO4310 -0.985506956 2.28e-05 delgbn45h
SCO4311 -0.98532445 5.05e-07 delgbn45h
SCO4312 0.732464469 0.000106265 delgbn45h
SCO4313 0.537076227 0.001673 delgbn45h
SCO4314 -0.841315278 6.61e-12 delgbn45h
SCO4315 -0.206490193 0.11216471 delgbn45h
SCO4316 0.294310097 0.007505642 delgbn45h
SCO4317 -0.549427052 0.000575509 delgbn45h
SCO4319 2.057424336 4.51e-13 delgbn45h
SCO4320 1.948590874 2.32e-12 delgbn45h
SCO4321 0.101385673 0.443179304 delgbn45h
SCO4322 -0.375689549 5.81e-06 delgbn45h
SCO4323 -0.271774884 0.036297923 delgbn45h
SCO4324 -0.418364721 0.019444681 delgbn45h
SCO4325 -0.050615736 0.670277498 delgbn45h
SCO4326 -0.139378986 0.236563245 delgbn45h
SCO4327 0.202924186 0.111966633 delgbn45h
SCO4328 -0.025787448 0.839358222 delgbn45h
SCO4329 -0.224409035 0.021761532 delgbn45h
SCO4330 -0.275683878 0.005698188 delgbn45h
SCO4331 -0.593196436 5.61e-14 delgbn45h
SCO4332 0.371551392 0.001725871 delgbn45h
SCO4333 -0.095484394 0.519642924 delgbn45h
SCO4334 -0.308257598 0.006432072 delgbn45h
SCO4335 0.028441107 0.937343597 delgbn45h
SCO4336 1.021375439 2.02e-17 delgbn45h
SCO4337 0.950692509 6.91e-12 delgbn45h
SCO4338 -0.268108505 0.197364621 delgbn45h
SCO4339 -0.397172101 0.059310343 delgbn45h
SCO4340 -0.097409268 0.338848981 delgbn45h
SCO4341 -0.158254239 0.598750695 delgbn45h
SCO4342 -0.244051193 0.258602725 delgbn45h
SCO4343 -0.433132643 0.2128801 delgbn45h
SCO4344 -0.055275472 0.851768448 delgbn45h
SCO4345 -0.574842104 0.002702814 delgbn45h
SCO4346 -0.652639404 4.24e-17 delgbn45h
SCO4347 -0.529709897 3.73e-09 delgbn45h
SCO4348 -0.649581212 7.38e-20 delgbn45h
SCO4349 -0.585460177 7.71e-14 delgbn45h
SCO4350 -0.59285818 2.87e-09 delgbn45h
SCO4351 0.731529891 0.101653774 delgbn45h
SCO4352 0.306467328 0.011505773 delgbn45h
SCO4353 0.406104478 0.079651445 delgbn45h
SCO4354 0.054444259 0.588753523 delgbn45h
SCO4355 -0.411418136 0.10577452 delgbn45h
SCO4356 -0.260267255 0.389006651 delgbn45h
SCO4357 -1.035872403 1.59e-17 delgbn45h
SCO4358 -0.350298509 0.008097016 delgbn45h
SCO4359 -0.715587892 4.23e-05 delgbn45h
SCO4360 -0.776496466 0.000860777 delgbn45h
SCO4361 -0.601869994 0.044280818 delgbn45h
SCO4362 -0.935162101 8.55e-10 delgbn45h
SCO4363 -1.050469447 7.89e-13 delgbn45h
SCO4364 -0.876535151 4.43e-10 delgbn45h
SCO4365 -0.875904232 0.000170889 delgbn45h
SCO4366 -0.978415708 3.62e-38 delgbn45h
SCO4367 -0.957147942 2.61e-28 delgbn45h
SCO4368 -0.982447955 4.4e-07 delgbn45h
SCO4369 0.317881088 0.152010481 delgbn45h
SCO4370 0.20903269 0.156922809 delgbn45h
SCO4371 0.96754825 2.44e-13 delgbn45h
SCO4372 0.620921517 0.000111452 delgbn45h
SCO4373 0.040748335 0.861951923 delgbn45h
SCO4374 0.375842827 0.004065371 delgbn45h
SCO4375 0.719449706 0.001330137 delgbn45h
SCO4376 0.646466625 0.000165705 delgbn45h
SCO4377 -0.9315661 2.67e-14 delgbn45h
SCO4378 -0.108287212 0.681600349 delgbn45h
SCO4379 0.317863873 0.081087993 delgbn45h
SCO4380 0.090763453 0.676471383 delgbn45h
SCO4381 0.034932601 0.872161019 delgbn45h
SCO4382 0.032183047 0.915018018 delgbn45h
SCO4383 -0.519943025 0.005083706 delgbn45h
SCO4384 -0.097313752 0.744099961 delgbn45h
SCO4385 -0.030743799 0.889763514 delgbn45h
SCO4386 -0.269081106 0.09689199 delgbn45h
SCO4387 -0.342858999 0.017222968 delgbn45h
SCO4388 1.242049532 1.38e-25 delgbn45h
SCO4389 -0.218515314 0.125596424 delgbn45h
SCO4390 -0.483526794 1.24e-08 delgbn45h
SCO4391 0.762327327 3.65e-06 delgbn45h
SCO4392 -0.135909643 0.547479544 delgbn45h
SCO4393 -0.656279281 5.15e-07 delgbn45h
SCO4394 0.143283681 0.060389794 delgbn45h
SCO4395 -1.115720514 3.79e-31 delgbn45h
SCO4396 -0.64604638 3.41e-10 delgbn45h
SCO4397 -0.364395157 2.36e-06 delgbn45h
SCO4398 0.017016258 0.85671821 delgbn45h
SCO4399 0.853296023 4.15e-07 delgbn45h
SCO4400 -0.946726795 3.61e-19 delgbn45h
SCO4401 -1.49092724 2.69e-11 delgbn45h
SCO4402 -0.792391073 2.35e-13 delgbn45h
SCO4403 -0.527542318 6.23e-10 delgbn45h
SCO4404 -0.390106627 0.007603664 delgbn45h
SCO4405 0.003894844 0.990253403 delgbn45h
SCO4406 0.84740417 0.070064175 delgbn45h
SCO4407 -0.068880395 0.693049547 delgbn45h
SCO4408 -1.251180784 1.14e-31 delgbn45h
SCO4409 -1.312785133 2.96e-43 delgbn45h
SCO4410 1.410403976 5.57e-11 delgbn45h
SCO4411 -1.243544532 9.71e-37 delgbn45h
SCO4412 -0.207130122 0.004899218 delgbn45h
SCO4413 0.976171026 1.41e-38 delgbn45h
SCO4414 0.679806038 0.025228628 delgbn45h
SCO4415 -0.803863857 0.001120215 delgbn45h
SCO4416 -0.528976733 0.007512474 delgbn45h
SCO4417 1.932482745 8.59e-35 delgbn45h
SCO4418 3.699271097 2.96e-122 delgbn45h
SCO4419 4.25331391 2.18e-153 delgbn45h
SCO4420 5.508531907 7.4e-88 delgbn45h
SCO4421 4.070449112 1.34e-288 delgbn45h
SCO4422 3.843402191 1.15e-152 delgbn45h
SCO4423 -0.011999152 0.895771324 delgbn45h
SCO4424 -0.444474353 0.001896064 delgbn45h
SCO4425 -1.004158242 8.83e-14 delgbn45h
SCO4426 -0.803423882 5.23e-25 delgbn45h
SCO4427 -0.228426907 0.177699719 delgbn45h
SCO4428 -0.32579081 0.067848738 delgbn45h
SCO4429 -0.14695794 0.110733051 delgbn45h
SCO4430 -0.781367876 3.62e-13 delgbn45h
SCO4431 -0.920721909 4.87e-09 delgbn45h
SCO4432 -0.22604247 0.230414864 delgbn45h
SCO4433 -0.205522552 0.501540616 delgbn45h
SCO4434 0.863955975 2.72e-06 delgbn45h
SCO4435 0.364281045 0.113979974 delgbn45h
SCO4436 0.741716282 6.66e-16 delgbn45h
SCO4437 0.993361253 1.12e-07 delgbn45h
SCO4438 -0.292741609 2.39e-06 delgbn45h
SCO4439 -0.613959894 1.35e-19 delgbn45h
SCO4440 0.405768998 9.03e-05 delgbn45h
SCO4441 -1.335970018 1.59e-74 delgbn45h
SCO4442 0.400794051 0.029939169 delgbn45h
SCO4443 0.361766402 0.014234563 delgbn45h
SCO4444 -0.316135753 0.010150194 delgbn45h
SCO4445 0.625799614 8.81e-07 delgbn45h
SCO4446 2.643094193 7.06e-12 delgbn45h
SCO4447 0.567248616 0.000127595 delgbn45h
SCO4448 2.091944086 1.95e-32 delgbn45h
SCO4449 2.82379636 3.31e-78 delgbn45h
SCO4450 -0.07265589 0.827678153 delgbn45h
SCO4451 4.512882315 3.89e-227 delgbn45h
SCO4452 0.302109332 0.013305544 delgbn45h
SCO4453 0.037025375 0.810784069 delgbn45h
SCO4454 0.15101992 0.376169401 delgbn45h
SCO4455 1.001529811 0.018817904 delgbn45h
SCO4456 0.00123179 0.994172056 delgbn45h
SCO4457 0.420335993 0.012979435 delgbn45h
SCO4458 -0.351220054 0.145828511 delgbn45h
SCO4459 0.250744964 0.046894097 delgbn45h
SCO4460 -0.422694729 0.154748999 delgbn45h
SCO4461 -0.337189252 0.105513625 delgbn45h
SCO4462 0.195673003 0.304240521 delgbn45h
SCO4463 -0.490545376 0.160874429 delgbn45h
SCO4464 -0.181158333 0.261861616 delgbn45h
SCO4465 0.061920461 0.833502859 delgbn45h
SCO4466 -0.147205272 0.449154167 delgbn45h
SCO4467 -0.747755002 4.72e-14 delgbn45h
SCO4468 -0.450623248 0.002585322 delgbn45h
SCO4469 -0.761386516 3.14e-21 delgbn45h
SCO4470 -0.827917596 4.86e-14 delgbn45h
SCO4471 -0.88623469 1.35e-09 delgbn45h
SCO4472 -0.951874613 2.87e-16 delgbn45h
SCO4473 -0.862791351 3.68e-16 delgbn45h
SCO4474 -0.541385764 1.95e-16 delgbn45h
SCO4475 -0.788779274 9.59e-21 delgbn45h
SCO4476 -0.546563868 6.21e-10 delgbn45h
SCO4477 -0.349341407 0.140322858 delgbn45h
SCO4478 -0.593141524 0.025809281 delgbn45h
SCO4479 -0.396315494 0.235724135 delgbn45h
SCO4480 -0.165997217 0.519377812 delgbn45h
SCO4481 -0.396006713 0.00103256 delgbn45h
SCO4482 0.139815799 0.458788433 delgbn45h
SCO4483 -0.031970825 0.938770205 delgbn45h
SCO4484 0.083875121 0.848885964 delgbn45h
SCO4485 0.293199712 0.169427856 delgbn45h
SCO4486 0.946925742 0.005713388 delgbn45h
SCO4487 -0.486954142 0.000396297 delgbn45h
SCO4488 -0.735718533 1.04e-18 delgbn45h
SCO4489 -0.811625747 1.32e-15 delgbn45h
SCO4490 -0.340443463 0.000125754 delgbn45h
SCO4491 -0.397571081 0.000208563 delgbn45h
SCO4492 -0.627117765 6.49e-08 delgbn45h
SCO4493 -0.488302186 0.000169754 delgbn45h
SCO4494 -0.644635985 2.85e-13 delgbn45h
SCO4495 -0.023763599 0.917120424 delgbn45h
SCO4496 1.005608825 5.32e-09 delgbn45h
SCO4497 -0.013228396 0.925030485 delgbn45h
SCO4498 -0.419373615 0.000794039 delgbn45h
SCO4499 -0.386573028 0.000249993 delgbn45h
SCO4500 -0.443725072 0.01762509 delgbn45h
SCO4501 1.114574559 0.000582534 delgbn45h
SCO4502 0.686296377 0.004436343 delgbn45h
SCO4503 -1.536493115 8.4e-24 delgbn45h
SCO4504 -0.42770274 0.00894551 delgbn45h
SCO4505 -0.299509986 0.001455788 delgbn45h
SCO4506 -0.734577431 6.87e-17 delgbn45h
SCO4507 -0.638732195 6.65e-10 delgbn45h
SCO4508 -0.709746405 2.81e-23 delgbn45h
SCO4509 -1.583879246 7.71e-28 delgbn45h
SCO4510 -1.080198598 5.4e-08 delgbn45h
SCO4511 -0.417266479 0.018441131 delgbn45h
SCO4512 -1.417271851 1.4e-30 delgbn45h
SCO4513 -1.838197373 7.41e-46 delgbn45h
SCO4514 -1.488049474 1.43e-25 delgbn45h
SCO4515 -1.300149363 2.93e-44 delgbn45h
SCO4516 -0.689794025 2.9e-09 delgbn45h
SCO4517 1.531814477 6.13e-08 delgbn45h
SCO4518 1.253871998 7.87e-09 delgbn45h
SCO4519 1.819681294 2.59e-15 delgbn45h
SCO4520 0.897031676 0.104271574 delgbn45h
SCO4521 1.061893443 0.000205358 delgbn45h
SCO4522 -0.111200231 0.768937958 delgbn45h
SCO4523 -0.858792433 3.35e-06 delgbn45h
SCO4524 -0.677369252 1.12e-10 delgbn45h
SCO4525 -0.632176974 2.02e-06 delgbn45h
SCO4526 -0.753305488 5.26e-09 delgbn45h
SCO4527 -0.691815579 1.21e-08 delgbn45h
SCO4528 -0.586727491 6.86e-07 delgbn45h
SCO4529 -0.717430477 1.6e-05 delgbn45h
SCO4530 -0.843836924 7.18e-07 delgbn45h
SCO4531 -0.720078443 4.91e-05 delgbn45h
SCO4532 -0.577019953 0.018827357 delgbn45h
SCO4533 -0.610940533 0.009068067 delgbn45h
SCO4534 -0.851758804 8.86e-18 delgbn45h
SCO4535 -0.279877657 0.029252855 delgbn45h
SCO4536 -0.266282211 0.149743588 delgbn45h
SCO4537 -0.272533357 0.108433954 delgbn45h
SCO4538 -0.113676371 0.501671549 delgbn45h
SCO4539 0.511483221 4.16e-05 delgbn45h
SCO4540 0.375660509 0.024770317 delgbn45h
SCO4541 0.14581101 0.12902141 delgbn45h
SCO4542 -0.097881425 0.632967037 delgbn45h
SCO4543 -0.039174917 0.769957107 delgbn45h
SCO4544 0.394453141 2.75e-05 delgbn45h
SCO4545 -0.199588857 0.0356881 delgbn45h
SCO4546 -0.427925346 1.44e-08 delgbn45h
SCO4547 -0.068016441 0.452750717 delgbn45h
SCO4548 -0.629602333 6.91e-19 delgbn45h
SCO4549 0.179054167 0.350946373 delgbn45h
SCO4550 -0.306975736 0.003980318 delgbn45h
SCO4551 -0.153005404 0.258556135 delgbn45h
SCO4552 0.169218173 0.498003986 delgbn45h
SCO4553 1.889579485 9.03e-06 delgbn45h
SCO4554 1.780380549 3.42e-15 delgbn45h
SCO4555 2.569826516 5.56e-15 delgbn45h
SCO4556 -0.346104923 0.000261391 delgbn45h
SCO4557 -0.557260695 6.97e-06 delgbn45h
SCO4558 -1.249600404 1.38e-21 delgbn45h
SCO4559 -0.388430119 1.23e-05 delgbn45h
SCO4560 -0.318233663 0.026649089 delgbn45h
SCO4561 -2.484691333 1.19e-123 delgbn45h
SCO4562 1.344965323 7.3e-15 delgbn45h
SCO4563 1.469064693 5.75e-19 delgbn45h
SCO4564 1.606303772 1.25e-35 delgbn45h
SCO4565 1.460633266 1.05e-30 delgbn45h
SCO4566 0.842669844 1.87e-18 delgbn45h
SCO4567 0.181108569 0.050729378 delgbn45h
SCO4568 1.557723365 2.64e-41 delgbn45h
SCO4569 1.515201093 1.48e-29 delgbn45h
SCO4570 1.706418836 5.5e-55 delgbn45h
SCO4571 1.427234659 3.6e-33 delgbn45h
SCO4572 1.602109319 1.79e-31 delgbn45h
SCO4573 1.297745924 8.95e-32 delgbn45h
SCO4574 1.276951624 1.66e-32 delgbn45h
SCO4575 1.319263714 1.02e-28 delgbn45h
SCO4576 -0.295619682 0.016753403 delgbn45h
SCO4577 -0.525850014 7.93e-15 delgbn45h
SCO4578 -0.525975292 0.000206006 delgbn45h
SCO4579 -0.502825409 4.42e-08 delgbn45h
