gene logFC FDR add_variable
vnz_01160 -0.62963783644051 1 24h
vnz_01160 -0.232329416821366 1 48h
vnz_01165 -0.191737139429521 1 18h
vnz_01165 -0.317872251167012 1 24h
vnz_01165 0.0516875667368594 1 48h
vnz_01170 -0.786983219116755 0.05 18h
vnz_01170 -0.814492468368807 1 24h
vnz_01170 -0.735166931857094 0.05 48h
vnz_01175 -0.303972922223973 1 18h
vnz_01175 -0.540358428457074 1 24h
vnz_01175 -0.320733890448496 1 48h
vnz_01180 -0.329386119914646 1 18h
vnz_01180 -0.534258725698639 1 24h
vnz_01180 -0.147663270227313 1 48h
vnz_01185 -0.353634456106639 1 18h
vnz_01185 -0.193751459078749 1 24h
vnz_01185 -0.314588495817566 1 48h
vnz_01190 -0.286297259637062 1 18h
vnz_01190 -0.333694874212095 1 24h
vnz_01190 -0.460369229701849 1 48h
vnz_01195 -0.302733041172604 1 18h
vnz_01195 -0.26747535856227 1 24h
vnz_01195 -0.434919111385685 1 48h
vnz_01200 -0.680294910662509 1 18h
vnz_01200 -0.58355695012553 1 24h
vnz_01200 -0.538963667351889 1 48h
vnz_01205 -0.564150101750868 1 18h
vnz_01205 -0.754761882050827 1 24h
vnz_01205 -0.367762057824955 1 48h
vnz_01210 -1.82595558985671 0.05 18h
vnz_01210 -1.90256987075135 0.05 24h
vnz_01210 -1.4903602090328 0.05 48h
vnz_01215 -2.28482444775693 0.05 18h
vnz_01215 -2.88890835143075 0.05 24h
vnz_01215 -3.13558706507827 0.05 48h
vnz_01220 -0.857685403700077 0.05 18h
vnz_01220 -0.449152397698676 1 24h
vnz_01220 -0.706260619991793 0.05 48h
vnz_01225 -0.411695327924418 1 18h
vnz_01225 -0.237346442838948 1 24h
vnz_01225 -0.319542428443991 1 48h
vnz_01230 -0.348951289573612 1 18h
vnz_01230 -0.297494531327981 1 24h
vnz_01230 -0.143463824955059 1 48h
vnz_01235 -0.335423548901569 1 18h
vnz_01235 -0.309877791862615 1 24h
vnz_01235 -0.0955810926782993 1 48h
vnz_01240 -0.0436486296776275 1 18h
vnz_01240 -0.470660431452102 1 24h
vnz_01240 -0.322415714698548 1 48h
vnz_01245 -0.439480633645994 1 18h
vnz_01245 -0.445131386522212 1 24h
vnz_01245 -0.521471105224466 1 48h
vnz_01255 -0.142242268933747 1 18h
vnz_01255 -0.680787328149386 1 24h
vnz_01255 -0.0335294934885769 1 48h
vnz_01260 -1.09576632546443 0.05 18h
vnz_01260 -0.791898558609982 1 24h
vnz_01260 -0.341209559104493 1 48h
vnz_01265 0.371231192693519 1 18h
vnz_01265 0.258519846852043 1 24h
vnz_01265 0.224044876396123 1 48h
vnz_01270 0.271761314550397 1 18h
vnz_01270 0.32309386838822 1 24h
vnz_01270 -0.0871107647124436 1 48h
vnz_01275 -0.474463292820197 1 18h
vnz_01275 -0.395045070849008 1 24h
vnz_01275 -0.485035016231847 1 48h
vnz_01280 -1.26301041987426 0.05 18h
vnz_01280 -1.22177808144288 0.05 24h
vnz_01280 -0.549811212683017 1 48h
vnz_01285 -0.117735253682523 1 18h
vnz_01285 -0.49692917088309 1 24h
vnz_01285 -0.193572009346557 1 48h
vnz_01290 0.305926556702168 1 18h
vnz_01290 -0.216035773041644 1 24h
vnz_01290 -0.0630846043355898 1 48h
vnz_01300 -0.417674878694045 1 18h
vnz_01300 -0.361506913446409 1 24h
vnz_01300 -0.290532561572771 1 48h
vnz_01305 -0.579305086746511 1 18h
vnz_01305 -0.654178510961002 1 24h
vnz_01305 -0.205830462305232 1 48h
vnz_01310 -0.767372016419071 1 18h
vnz_01310 -0.88879783458196 0.05 24h
vnz_01310 0.0523159357509746 1 48h
vnz_01315 -0.643581936105299 1 18h
vnz_01315 -1.0406156916521 0.05 24h
vnz_01315 0.209206062769919 1 48h
vnz_01320 -0.659276060835551 1 18h
vnz_01320 -0.64365001823379 1 24h
vnz_01320 -0.465605126951636 1 48h
vnz_01325 -0.527638968357939 1 18h
vnz_01325 -0.353939300818965 1 24h
vnz_01325 -0.293210566734753 1 48h
vnz_01330 -0.441023376683119 1 18h
vnz_01330 -0.453734533931973 1 24h
vnz_01330 -0.709557792375474 0.05 48h
vnz_01335 -0.065618872603128 1 18h
vnz_01335 -0.147042183438118 1 24h
vnz_01335 -0.0265976044996102 1 48h
vnz_01340 -0.406897472077065 1 18h
vnz_01340 -0.280290099143175 1 24h
vnz_01340 -0.363723456648425 1 48h
vnz_01345 -0.167642083791533 1 18h
vnz_01345 -0.247850947945912 1 24h
vnz_01345 -0.334983236220224 1 48h
vnz_01350 0.292880618120877 1 18h
vnz_01350 -0.0777247487520578 1 24h
vnz_01350 -0.132140893569154 1 48h
vnz_01355 0.213132317094956 1 18h
vnz_01355 -0.292999275266669 1 24h
vnz_01355 -0.1651889570531 1 48h
vnz_01360 -0.338724686841882 1 18h
vnz_01360 -0.832943626051406 1 24h
vnz_01360 -0.305035762968285 1 48h
vnz_01365 -0.698972832248917 1 18h
vnz_01365 -1.21716275668281 0.05 24h
vnz_01365 -0.208212024043682 1 48h
vnz_01370 -0.459223838459076 1 18h
vnz_01370 -0.767875684405333 1 24h
vnz_01370 -0.0752608188838449 1 48h
vnz_01375 -0.171474331454727 1 18h
vnz_01375 -0.16374365388251 1 24h
vnz_01375 -0.334338954942903 1 48h
vnz_01380 -0.31610044024704 1 18h
vnz_01380 -0.274437060890441 1 24h
vnz_01380 -0.261480625132836 1 48h
vnz_01385 -0.12201802458249 1 18h
vnz_01385 -0.176843765596993 1 24h
vnz_01385 -0.288429142360789 1 48h
vnz_01390 -0.306845178277737 1 18h
vnz_01390 -0.496086504148077 1 24h
vnz_01390 -0.163735650024742 1 48h
vnz_01395 -0.432852974396695 1 18h
vnz_01395 -0.481179873230075 1 24h
vnz_01395 -0.0109103751253211 1 48h
vnz_01400 -0.341593735771069 1 18h
vnz_01400 -0.481226403492077 1 24h
vnz_01400 -0.225436926027995 1 48h
vnz_01405 -0.120256021925202 1 18h
vnz_01405 -0.39564535995367 1 24h
vnz_01405 -0.108586719662864 1 48h
vnz_01410 -0.521226353271584 1 18h
vnz_01410 -0.786077838161624 1 24h
vnz_01410 -0.456577205518598 1 48h
vnz_01415 -0.422727555349976 1 18h
vnz_01415 -0.673147684421852 1 24h
vnz_01415 -0.4380868203465 1 48h
vnz_01420 -0.389149480137325 1 18h
vnz_01420 -0.707229918494332 1 24h
vnz_01420 -0.192875048492737 1 48h
vnz_01425 -0.658645893399471 1 18h
vnz_01425 -0.834770907190821 1 24h
vnz_01425 -0.372477276785592 1 48h
vnz_01430 -0.566459926077624 1 18h
vnz_01430 -0.801155061951748 1 24h
vnz_01430 -0.101928363341362 1 48h
vnz_01435 -0.388995077759995 1 18h
vnz_01435 -0.546753010687657 1 24h
vnz_01435 -0.30764607633256 1 48h
vnz_01440 -0.434040334217396 1 18h
vnz_01440 -0.40269294350576 1 24h
vnz_01440 -0.328563673619181 1 48h
vnz_01445 -0.257840285791884 1 18h
vnz_01445 -0.213479079506772 1 24h
vnz_01445 -0.303726517800479 1 48h
vnz_01450 -0.264481764373788 1 18h
vnz_01450 -0.379865332348199 1 24h
vnz_01450 -0.436534303554469 1 48h
vnz_01455 -0.310304171310426 1 18h
vnz_01455 -0.540624977667524 1 24h
vnz_01455 -0.224915397490106 1 48h
vnz_01460 -0.335215007132256 1 18h
vnz_01460 -0.515326642960003 1 24h
vnz_01460 -0.453353148885857 1 48h
vnz_01465 -0.403007212124094 1 18h
vnz_01465 -0.863635299740227 0.05 24h
vnz_01465 -0.159217530826924 1 48h
vnz_01470 -0.207431626774219 1 18h
vnz_01470 -0.511729884350646 1 24h
vnz_01470 -0.383589559722175 1 48h
vnz_01475 -0.52117562651657 1 18h
vnz_01475 -0.517502460081298 1 24h
vnz_01475 -0.0977819220867176 1 48h
vnz_01480 -0.160011990247912 1 18h
vnz_01480 -0.246565349098946 1 24h
vnz_01480 -0.0362779395679181 1 48h
vnz_01485 -0.591394506285798 1 18h
vnz_01485 -0.526104653701076 1 24h
vnz_01485 -0.304934916501677 1 48h
vnz_01490 -0.491346172317706 1 18h
vnz_01490 -0.604213241675648 1 24h
vnz_01490 -0.512209790409397 1 48h
vnz_01495 -0.666245527601381 1 18h
vnz_01495 -0.347945465015034 1 24h
vnz_01495 -0.431383649077096 1 48h
vnz_01500 -0.22862555510059 1 18h
vnz_01500 -0.268476010939849 1 24h
vnz_01500 -0.167751492170671 1 48h
vnz_01505 0.0642459653312575 1 18h
vnz_01505 0.754534871266218 0.05 24h
vnz_01505 0.229993927388562 1 48h
vnz_01510 -0.177300879054739 1 18h
vnz_01510 -0.39118179696282 1 24h
vnz_01510 -0.145469633137494 1 48h
vnz_01515 -0.356075333861082 1 18h
vnz_01515 -0.298783332171908 1 24h
vnz_01515 -0.240041238448444 1 48h
vnz_01520 -0.224174528292705 1 18h
vnz_01520 -0.499376799878938 1 24h
vnz_01520 -0.273147868547963 1 48h
vnz_01525 -0.371725163150146 1 18h
vnz_01525 -0.541140386657624 1 24h
vnz_01525 -0.551986506352586 1 48h
vnz_01530 -0.120704858841958 1 18h
vnz_01530 -0.264962192123741 1 24h
vnz_01530 -0.336277362983034 1 48h
vnz_01535 -0.0857378015053889 1 18h
vnz_01535 -0.29677674766255 1 24h
vnz_01535 -0.311387137823532 1 48h
vnz_01540 -0.347108318373826 1 18h
vnz_01540 -0.422594455459773 1 24h
vnz_01540 -0.335661386160541 1 48h
vnz_01545 0.117079222162874 1 18h
vnz_01545 0.0641260518046069 1 24h
vnz_01545 0.0595022038087549 1 48h
vnz_01550 -0.476603242036533 1 18h
vnz_01550 -0.578413728558217 1 24h
vnz_01550 -0.507690284646852 1 48h
vnz_01555 -0.0420865433143592 1 18h
vnz_01555 -0.638513713568059 1 24h
vnz_01555 0.136335731332261 1 48h
vnz_01560 -0.44169609451456 1 18h
vnz_01560 -0.616986837952447 1 24h
vnz_01560 -0.1473936599972 1 48h
vnz_01565 -0.392095273096578 1 18h
vnz_01565 -0.448692120112966 1 24h
vnz_01565 -0.143434527447766 1 48h
vnz_01570 -0.503782250001253 1 18h
vnz_01570 -0.623715156193195 1 24h
vnz_01570 -0.141815740494092 1 48h
vnz_01575 -0.0564304140784279 1 18h
vnz_01575 -0.266458191922854 1 24h
vnz_01575 -0.183804060163198 1 48h
vnz_01580 1.81295201496274 0.05 18h
vnz_01580 1.12688738205859 0.05 24h
vnz_01580 0.56426345744773 0.05 48h
vnz_01585 0.187160281336019 1 18h
vnz_01585 -0.039844684663793 1 24h
vnz_01585 -0.201188591563622 1 48h
vnz_01590 -0.454656598200014 1 18h
vnz_01590 -0.119811586182738 1 24h
vnz_01590 -0.484400087957073 1 48h
vnz_01595 -0.340953094731909 1 18h
vnz_01595 -0.336263450747595 1 24h
vnz_01595 0.0030629180445365 1 48h
vnz_01600 0.270456863887622 1 18h
vnz_01600 0.0729333445199641 1 24h
vnz_01600 0.0981317657042991 1 48h
vnz_01605 -0.392652914653888 1 18h
vnz_01605 -0.424101000165038 1 24h
vnz_01605 -0.523781006226297 1 48h
vnz_01610 -0.708218296818864 1 18h
vnz_01610 -0.474538996247595 1 24h
vnz_01610 -0.626677841084119 1 48h
vnz_01615 -0.69531801535328 1 18h
vnz_01615 -0.402327476527191 1 24h
vnz_01615 0.0559796643751869 1 48h
vnz_01620 -0.311953869557157 1 18h
vnz_01620 0.0266867340076682 1 24h
vnz_01620 -0.162778248046639 1 48h
vnz_01625 -0.660132176174036 1 18h
vnz_01625 -0.453033238076397 1 24h
vnz_01625 -0.512724541538992 1 48h
vnz_01630 -0.142961318615472 1 18h
vnz_01630 0.0625559456968352 1 24h
vnz_01630 -0.198193469156636 1 48h
vnz_01635 -0.93674189681979 0.05 18h
vnz_01635 -0.548418495231971 1 24h
vnz_01635 -0.0918124319659522 1 48h
vnz_01640 -0.0667741814940211 1 18h
vnz_01640 -0.0874724306503486 1 24h
vnz_01640 -0.240845518242069 1 48h
vnz_01645 0.366572513056669 1 18h
vnz_01645 0.113529181620118 1 24h
vnz_01645 -0.091723041098445 1 48h
vnz_01650 0.37913312330835 1 18h
vnz_01650 0.250230604441705 1 24h
vnz_01650 -0.389188982287268 1 48h
vnz_01655 -0.0252784951240804 1 18h
vnz_01655 6.91086716372139e-06 1 24h
vnz_01655 -0.33909957894567 1 48h
vnz_01660 -0.03896152905526 1 18h
vnz_01660 -0.311993117898055 1 24h
vnz_01660 -0.284457480886488 1 48h
vnz_01665 -0.25244222598447 1 18h
vnz_01665 -0.215117000136243 1 24h
vnz_01665 -0.410901827794338 1 48h
vnz_01670 -0.117322724704496 1 18h
vnz_01670 -0.153788882778238 1 24h
vnz_01670 -0.323683995392775 1 48h
vnz_01675 -0.200678009918242 1 18h
vnz_01675 -0.492209519612004 1 24h
vnz_01675 -0.271228065987997 1 48h
vnz_01680 -0.124032686368357 1 18h
vnz_01680 -0.0850447445759613 1 24h
vnz_01680 -0.224711257078851 1 48h
vnz_01685 -0.192394800132525 1 18h
vnz_01685 -0.187144465885762 1 24h
vnz_01685 -0.46324830221248 1 48h
vnz_01690 -0.332352794753701 1 18h
vnz_01690 -0.183763306096928 1 24h
vnz_01690 -0.504732727154525 1 48h
vnz_01695 -0.268289167581989 1 18h
vnz_01695 -0.0899180729768663 1 24h
vnz_01695 -0.261995987770694 1 48h
vnz_01700 -0.368192877798904 1 18h
vnz_01700 -0.273730417296873 1 24h
vnz_01700 -0.348399477645585 1 48h
vnz_01705 0.434341096184709 0.05 18h
vnz_01705 0.113948599039891 1 24h
vnz_01705 0.0468395576833232 1 48h
vnz_01710 -0.429596794730266 1 18h
vnz_01710 -0.304946144722061 1 24h
vnz_01710 -0.469737666145169 1 48h
vnz_01715 -0.374289940887393 1 18h
vnz_01715 -0.313488224028886 1 24h
vnz_01715 -0.310486571714582 1 48h
vnz_01720 -0.785535825728248 0.05 18h
vnz_01720 -0.786477408307527 1 24h
vnz_01720 -0.536139721074138 1 48h
vnz_01725 -0.423437100740152 1 18h
vnz_01725 -0.581165028956189 1 24h
vnz_01725 -0.618315584063842 1 48h
vnz_01730 -0.0759850050934631 1 18h
vnz_01730 -0.357565827985975 1 24h
vnz_01730 -0.144727889587233 1 48h
vnz_01735 0.184980070821585 1 18h
vnz_01735 -0.191862946283594 1 24h
vnz_01735 -0.118638285886041 1 48h
vnz_01740 -0.235449508235244 1 18h
vnz_01740 -0.344325084847037 1 24h
vnz_01740 -0.287549532841028 1 48h
vnz_01745 1.31856229874511 0.05 18h
vnz_01745 1.14643551768507 0.05 24h
vnz_01745 1.13768171795714 0.05 48h
vnz_01750 -0.111551032256301 1 18h
vnz_01750 -0.38558412723923 1 24h
vnz_01750 -0.320822360298562 1 48h
vnz_01755 -0.19479352429633 1 18h
vnz_01755 -0.317109544876281 1 24h
vnz_01755 -0.371011777292603 1 48h
vnz_01760 -0.499945491768615 1 18h
vnz_01760 -0.288807559132841 1 24h
vnz_01760 -1.14697359516569 0.05 48h
vnz_01765 -0.4195354002273 1 18h
vnz_01765 -0.237862618611531 1 24h
vnz_01765 -0.551396059644235 1 48h
vnz_01770 -0.484004602859988 1 18h
vnz_01770 -0.402755252397025 1 24h
vnz_01770 -0.251584874405871 1 48h
vnz_01775 -0.589200609018973 1 18h
vnz_01775 -0.445698529567643 1 24h
vnz_01775 -0.560565126989248 1 48h
vnz_01780 -0.415976884045883 1 18h
vnz_01780 -0.325220836613118 1 24h
vnz_01780 -0.325036605254552 1 48h
vnz_01785 -0.479398315717081 1 18h
vnz_01785 -0.46306032237848 1 24h
vnz_01785 -0.206515048570024 1 48h
vnz_01790 -0.511656469921907 1 18h
vnz_01790 -0.212745687577651 1 24h
vnz_01790 -0.107356405096276 1 48h
vnz_01795 0.655500131466721 1 18h
vnz_01795 0.124428431000421 1 24h
vnz_01795 -0.104313167524593 1 48h
vnz_01800 -0.0348489636980966 1 18h
vnz_01800 -0.0797252805135264 1 24h
vnz_01800 -0.336835538765311 1 48h
vnz_01805 -0.367216516756387 1 18h
vnz_01805 0.232291202430921 1 24h
vnz_01805 -0.482119392411344 1 48h
vnz_01810 -0.71727259646114 1 18h
vnz_01810 -0.235346517876576 1 24h
vnz_01810 -0.235506352198 1 48h
vnz_01815 -0.549429726293314 1 18h
vnz_01815 -0.36793634941868 1 24h
vnz_01815 0.0775358847845005 1 48h
vnz_01820 -0.77545521992479 0.05 18h
vnz_01820 -0.275100778217329 1 24h
vnz_01820 0.270453156458538 1 48h
vnz_01825 -0.534962230448991 1 18h
vnz_01825 -0.357912498038887 1 24h
vnz_01825 -0.26357559425028 1 48h
vnz_01830 -0.704312268952111 1 18h
vnz_01830 -0.287833310563195 1 24h
vnz_01830 -0.526939455485855 1 48h
vnz_01835 -1.03612439770285 0.05 18h
vnz_01835 -0.0728875230625772 1 24h
vnz_01835 -0.423512079828781 1 48h
vnz_01840 -0.794306727840456 0.05 18h
vnz_01840 -0.330292771729218 1 24h
vnz_01840 -0.441652611816366 1 48h
vnz_01845 0.284641667555438 1 18h
vnz_01845 0.181480896479949 1 24h
vnz_01845 -0.0179938379170572 1 48h
vnz_01855 -0.548672214252434 1 18h
vnz_01855 -0.374434080237575 1 24h
vnz_01855 -0.164436081899987 1 48h
vnz_01860 -0.552986930673027 1 18h
vnz_01860 -0.232254071874501 1 24h
vnz_01860 0.286852534469104 1 48h
vnz_01865 -0.526535052752827 1 18h
vnz_01865 -0.798932011971589 1 24h
vnz_01865 -0.0338581676352401 1 48h
vnz_01870 -0.567547199393727 1 18h
vnz_01870 -0.567471273697614 1 24h
vnz_01870 -0.745109581351487 0.05 48h
vnz_01875 -0.614541498218053 1 18h
vnz_01875 -0.416972721573946 1 24h
vnz_01875 -0.206330610044459 1 48h
vnz_01880 -0.426239167670162 1 18h
vnz_01880 -0.43139349493609 1 24h
vnz_01880 -0.243011556425885 1 48h
vnz_01885 -0.585396147955476 1 18h
vnz_01885 -0.426100724682617 1 24h
vnz_01885 -0.20282971218598 1 48h
vnz_01890 -0.452363419792065 1 18h
vnz_01890 -0.532519777854982 1 24h
vnz_01890 -0.176731672338182 1 48h
vnz_01895 -0.740918544246596 1 18h
vnz_01895 -0.828566645384701 1 24h
vnz_01895 -0.201699879521926 1 48h
vnz_01900 -0.349686913684767 1 18h
vnz_01900 -0.247131892132608 1 24h
vnz_01900 -0.165341036246782 1 48h
vnz_01905 -0.259170881762311 1 18h
vnz_01905 -0.266981108936587 1 24h
vnz_01905 -0.222867933701392 1 48h
vnz_01910 -0.141534212044801 1 18h
vnz_01910 -0.266519701854585 1 24h
vnz_01910 -0.193090865028443 1 48h
vnz_01915 -0.116150742134801 1 18h
vnz_01915 -0.412242034889401 1 24h
vnz_01915 -0.336130893121022 1 48h
vnz_01920 0.53548309935038 0.05 18h
vnz_01920 0.101705270667664 1 24h
vnz_01920 0.256507121025087 1 48h
vnz_01925 0.1888226963049 1 18h
vnz_01925 -0.276982353243377 1 24h
vnz_01925 -0.374927219928372 1 48h
vnz_01930 0.240438460378692 1 18h
vnz_01930 -0.171888357636256 1 24h
vnz_01930 0.0809046220951834 1 48h
vnz_01935 -0.209080125832113 1 18h
vnz_01935 -0.256773641718043 1 24h
vnz_01935 -0.0179159901051407 1 48h
vnz_01940 -0.0264296477414929 1 18h
vnz_01940 -0.23085416559965 1 24h
vnz_01940 -0.0620865679081669 1 48h
vnz_01945 -0.131224322345483 1 18h
vnz_01945 -0.275098691970834 1 24h
vnz_01945 -0.107056176161599 1 48h
vnz_01950 0.133503057062998 1 18h
vnz_01950 -0.00133439458121709 1 24h
vnz_01950 0.11257684205486 1 48h
vnz_01955 -0.272174538675382 1 18h
vnz_01955 -0.529776044688437 1 24h
vnz_01955 -0.275828272967374 1 48h
vnz_01960 -0.269496862824159 1 18h
vnz_01960 -0.478153187797538 1 24h
vnz_01960 -0.221166882905439 1 48h
vnz_01965 -0.656683734381221 1 18h
vnz_01965 -1.16350153678658 0.05 24h
vnz_01965 -0.160954931450293 1 48h
vnz_01970 -0.37952636343871 1 18h
vnz_01970 -0.643826277989772 1 24h
vnz_01970 0.0474673099897151 1 48h
vnz_01975 -0.334480324718798 1 18h
vnz_01975 -0.231425192059048 1 24h
vnz_01975 -0.0747399118629161 1 48h
vnz_01980 -0.266571272825928 1 18h
vnz_01980 -0.164673571124133 1 24h
vnz_01980 -0.197385945968013 1 48h
vnz_01985 -0.0609458468568312 1 18h
vnz_01985 -0.379722797420784 1 24h
vnz_01985 0.0400425903500452 1 48h
vnz_01990 -0.367979066569025 1 18h
vnz_01990 -0.403001093133106 1 24h
vnz_01990 0.0244344674380971 1 48h
vnz_01995 -0.152969999484646 1 18h
vnz_01995 -0.0597801648247229 1 24h
vnz_01995 -0.076699999554876 1 48h
vnz_02000 -0.148183339758756 1 18h
vnz_02000 -0.55644880181524 1 24h
vnz_02000 0.165595158883688 1 48h
vnz_02005 -0.346614581242518 1 18h
vnz_02005 -0.981380825121073 0.05 24h
vnz_02005 -0.105443488698572 1 48h
vnz_02010 -0.450287015558654 1 18h
vnz_02010 -0.694730196983442 1 24h
vnz_02010 -0.366579069378957 1 48h
vnz_02015 -0.209622532954205 1 18h
vnz_02015 -0.398099200926252 1 24h
vnz_02015 -0.143979675743275 1 48h
vnz_02020 -0.296887807813159 1 18h
vnz_02020 -0.615873107615582 1 24h
vnz_02020 -0.350029738394448 1 48h
vnz_02025 -0.281115181381083 1 18h
vnz_02025 -0.475265806511835 1 24h
vnz_02025 -0.34636720075934 1 48h
vnz_02030 -0.217004104340305 1 18h
vnz_02030 -0.469673227049286 1 24h
vnz_02030 -0.56407241515659 1 48h
vnz_02035 -0.102376537836899 1 18h
vnz_02035 -0.435057925971447 1 24h
vnz_02035 0.0850317806871921 1 48h
vnz_02040 -0.145124212843838 1 18h
vnz_02040 -0.111686790774076 1 24h
vnz_02040 -0.380323262711238 1 48h
vnz_02045 0.528056267127023 0.05 18h
vnz_02045 0.322825204772769 1 24h
vnz_02045 0.0530217038889546 1 48h
vnz_02050 1.19258322788814 0.05 18h
vnz_02050 0.950176364708734 0.05 24h
vnz_02050 0.532392131580341 0.05 48h
vnz_02060 -0.283515131427927 1 18h
vnz_02060 -0.244501129388226 1 24h
vnz_02060 -0.35010844661388 1 48h
vnz_02065 -0.783699732380851 0.05 18h
vnz_02065 -0.733980280093937 1 24h
vnz_02065 -0.815651740256795 0.05 48h
vnz_02070 -0.225687552374181 1 18h
vnz_02070 -0.669633600368805 1 24h
vnz_02070 -0.430387574684333 1 48h
vnz_02075 -0.492268105896771 1 18h
vnz_02075 -0.993637486383637 0.05 24h
vnz_02075 -0.0260953620797672 1 48h
vnz_02080 -0.409941830611067 1 18h
vnz_02080 -0.727128368185054 1 24h
vnz_02080 -0.299334876216241 1 48h
vnz_02085 -0.341519719807292 1 18h
vnz_02085 -0.672478945581127 1 24h
vnz_02085 -0.149977991599806 1 48h
vnz_02090 -0.452073174482048 1 18h
vnz_02090 -0.449098232469021 1 24h
vnz_02090 -0.409040361580664 1 48h
vnz_02095 -0.0944375471492887 1 18h
vnz_02095 -0.128453002446742 1 24h
vnz_02095 0.0785482619444498 1 48h
vnz_02100 -0.176833453482069 1 18h
vnz_02100 -0.185402533378549 1 24h
vnz_02100 -0.306012006722919 1 48h
vnz_02105 -0.180025621102389 1 18h
vnz_02105 -0.14345530946219 1 24h
vnz_02105 -0.439378778753157 1 48h
vnz_02110 -0.20084793030141 1 18h
vnz_02110 -0.113638520912673 1 24h
vnz_02110 -0.33408248501621 1 48h
vnz_02115 -0.260986147365076 1 18h
vnz_02115 -0.123430932564721 1 24h
vnz_02115 -0.462167021378614 1 48h
vnz_02125 -0.265000978630421 1 18h
vnz_02125 -0.282680678580038 1 24h
vnz_02125 -0.335055542942057 1 48h
vnz_02130 -0.311444519066909 1 18h
vnz_02130 -0.287347669661896 1 24h
vnz_02130 -0.325752683441456 1 48h
vnz_02135 -0.219786882445306 1 18h
vnz_02135 -0.459733315099932 1 24h
vnz_02135 -0.106306941433883 1 48h
vnz_02140 -0.710706939303973 1 18h
vnz_02140 -0.833394928756353 1 24h
vnz_02140 -0.12743714935403 1 48h
vnz_02145 0.0963071205285879 1 18h
vnz_02145 -0.089305932272916 1 24h
vnz_02145 -0.16893900122836 1 48h
vnz_02150 0.678623475264299 0.05 18h
vnz_02150 0.325984355372475 1 24h
vnz_02150 0.416391908050603 1 48h
vnz_02155 -0.159620439822531 1 18h
vnz_02155 -0.205678167487614 1 24h
vnz_02155 0.127432214904422 1 48h
vnz_02160 0.25083064929601 1 18h
vnz_02160 0.0679592548626204 1 24h
vnz_02160 -0.114209781831291 1 48h
vnz_02165 -0.0836462423749126 1 18h
vnz_02165 -0.214550471809511 1 24h
vnz_02165 -0.300850408379248 1 48h
vnz_02170 -0.18015723238683 1 18h
vnz_02170 -0.512994130772922 1 24h
vnz_02170 -0.334933602104244 1 48h
vnz_02175 -0.566681569218555 1 18h
vnz_02175 -0.698851932192391 1 24h
vnz_02175 -0.615214632222427 1 48h
vnz_02180 -0.470052736404277 1 18h
vnz_02180 -0.503405078622761 1 24h
vnz_02180 -0.414511689987583 1 48h
vnz_02185 -0.869398056904712 0.05 18h
vnz_02185 -0.674849131988371 1 24h
vnz_02185 -0.819080121879822 0.05 48h
vnz_02190 -0.325552540706691 1 18h
vnz_02190 -0.22402817256451 1 24h
vnz_02190 -0.255454310149408 1 48h
vnz_02195 -0.334481226597418 1 18h
vnz_02195 -0.197926034713646 1 24h
vnz_02195 -0.31865565608899 1 48h
vnz_02200 0.0466189007077102 1 18h
vnz_02200 -0.114405953842483 1 24h
vnz_02200 -0.156985316605681 1 48h
vnz_02205 -0.429843492967326 1 18h
vnz_02205 -0.472614041699983 1 24h
vnz_02205 -0.301059163160231 1 48h
vnz_02210 -0.330638668272733 1 18h
vnz_02210 -0.760994824483798 1 24h
vnz_02210 0.220338360663182 1 48h
vnz_02215 -0.375381759899702 1 18h
vnz_02215 -0.610255616191917 1 24h
vnz_02215 -0.257202280358534 1 48h
vnz_02220 -0.226335100002075 1 18h
vnz_02220 -0.437328273202295 1 24h
vnz_02220 -0.283423709575448 1 48h
vnz_02225 -0.483990350610854 1 18h
