"gene","logFC","FDR","add_variable","start","end","width","strand","data_name"
"predicted RNA",0.919829651316017,0.005600257,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.918386234446348,0.005668415,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.1886615640239,0.005986601,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.44846050081629,0.006533283,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-1.04350163863659,0.006579235,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.637222562362561,0.006895325,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.627142316213455,0.007057862,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.525336664967841,0.007192705,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.21681138907315,0.007325586,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.44159832554998,0.007423243,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.39231742277876,0.00762199,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.609604961506414,0.008379749,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.87869370377787,0.008698477,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.982297998266541,0.009096462,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.10383581098454,0.009140319,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.855963216365007,0.009386757,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.47175189027317,0.009650839,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.844288857777388,0.009691095,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.663290861406116,0.009848978,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.868048869405852,0.010010462,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.41953889151378,0.010508974,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.913345617745818,0.010707339,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.62015192918346,0.010790204,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.50734160359868,0.010920653,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.861480135918572,0.011811309,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.9918721191166,0.011931277,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.21956637725768,0.011936015,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.578947085303385,0.014036563,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.1989810347264,0.014047646,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.18057224564182,0.014047646,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.515112957714893,0.015066751,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.1287333141222,0.015359411,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.955605880641547,0.015994458,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.622115499138622,0.016157387,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.684958290697878,0.016669653,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.16298510442216,0.01692061,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.52773763202821,0.018842227,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.30189034165082,0.019401708,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.17218097538268,0.02013528,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.12146351248567,0.020730061,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.15200309344505,0.021907054,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.09463687413808,0.022359543,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.48140630889456,0.023178115,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.524661990453342,0.023436945,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.687247793489163,0.028904485,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.46210575293562,0.029326488,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.518165443427764,0.029534732,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.06413033741972,0.029748207,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.01543004056961,0.030225244,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.679099099916365,0.03032122,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.12305839640434,0.030729592,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.37109415169125,0.031062245,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.06608919045777,0.031499067,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.28688114778816,0.032211866,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.755377631280087,0.032705678,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.498938756887789,0.032894815,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.08130010210185,0.033460758,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.35251641472079,0.034202643,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.751051350469743,0.034344959,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.586028400319616,0.036207226,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.32192809488736,0.037629607,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.09225850785199,0.037674456,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.08091999538357,0.038218583,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.49398884067367,0.041901106,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.651022865239271,0.043285517,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.771635655901263,0.04347499,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.511113470833891,0.047173208,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.704082232352423,0.048317112,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.989028882178997,0.049666475,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.14336417517118,0.050665269,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.59756253750079,0.052197199,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.2203900684253,0.05358686,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.14839183989267,0.053755359,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.701476509447581,0.058980496,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.454449898186727,0.06029291,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.03652587602511,0.063689772,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.344457784000168,0.065315663,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.23053176614646,0.066219947,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.49532528823648,0.06918542,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.21526798690307,0.070029965,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.31647366479525,0.072500591,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.767826557870967,0.072885958,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.41238304583287,0.073196889,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.700439718141092,0.073545867,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.31540497130603,0.076357132,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.466318004222537,0.076373339,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.430350554773348,0.079027313,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.50250034052918,0.081011014,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.701120395219484,0.082447172,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.69588965116329,0.082707994,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.23588826382067,0.084532967,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.434800754100274,0.089606058,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.443408356507137,0.090012856,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.32636034120262,0.093015514,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.19578706475428,0.095853736,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.823843044846173,0.095931198,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.669637808102099,0.096456948,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.782769283779331,0.098637132,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.74416109557041,0.099365559,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.437547765532878,0.103297891,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.31194400631474,0.103321098,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.697171515817129,0.104726862,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.288967896112964,0.106995692,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.10997284202513,0.109033671,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.976692626507931,0.109699861,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.17799830197799,0.111694375,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.936274402389613,0.114715028,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.371558862611963,0.120209255,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.365793980258995,0.121363748,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.21089678249862,0.127041221,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.956278622570682,0.128212584,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.593090381604557,0.128269734,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.16992500144231,0.12827032,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.642187369414106,0.132502138,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1,0.138436204,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.23606735823352,0.138814658,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.369573467122471,0.142158036,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.370055406328719,0.143148567,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.35954238668714,0.158221794,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.16046467219325,0.163730153,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.880160229993997,0.164905465,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.847494312910818,0.165848019,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.563967758674271,0.174198673,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.326315412128301,0.180121198,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.577308928177721,0.180473062,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.342105976824993,0.183080536,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.313632514549066,0.18522787,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.343196711641014,0.193028034,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.560376862442883,0.193028034,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.842120340218281,0.193028034,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.346368954150661,0.193121811,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.990084531134917,0.197620633,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.891747109347977,0.198148748,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.15002544400461,0.19937776,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.236518124851604,0.20595248,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.881355503501381,0.209919665,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.600316747598192,0.213191475,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.27180461546153,0.214046966,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.432524926007685,0.214722188,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.609415544445695,0.216449946,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.04629365227393,0.218915285,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.04007743937534,0.225628714,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.10852445677817,0.226873195,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.16794463731407,0.229600944,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.317896340868312,0.231374982,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.22588140741633,0.233277207,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.803734606378907,0.234948528,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.03683676818037,0.23714857,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.706803623655954,0.243720479,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.202270172731655,0.246974179,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.279336218162894,0.250087751,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.519424384338267,0.250716051,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.546031508125451,0.251868758,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.00877020962773,0.252727002,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.807354922057604,0.253046294,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.852154532028606,0.261112888,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.544138919516303,0.261385067,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.13750352374994,0.267964253,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.511500338780135,0.27711713,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.16689730874474,0.278060303,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.19068356160911,0.282092171,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.01814734671026,0.282724734,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.14543043952156,0.28645754,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.263034405833794,0.287436236,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.991066875229992,0.287860818,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.269224341952992,0.288141965,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.21790503034413,0.290105343,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.556570900064932,0.291264804,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.259759273800933,0.295883543,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.78135971352466,0.296522755,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.776103988073164,0.303411834,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.270089163367744,0.304585252,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.0483630215614,0.30791812,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.516677761154682,0.308625738,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.484481107673322,0.317214199,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.554200246950469,0.319925263,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.797956224055354,0.320907355,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.264306063069842,0.32638328,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.424715413181198,0.326728254,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.473454185504166,0.329093412,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.510853286692644,0.33133197,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.214959663829931,0.335920353,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.38414349133306,0.338938276,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.932885804141463,0.342576163,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.47045061959745,0.34374014,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.234074226384083,0.348003323,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.11958161575267,0.35062798,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.519778331961019,0.352297702,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.75702324650746,0.352893388,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.497499659470817,0.357642517,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.503168409557509,0.365935978,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.230169771928167,0.371666279,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.869603362744325,0.372160118,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.217230716220669,0.378150184,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.2229663998763,0.378423777,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.472194570559206,0.38105062,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.11365678179557,0.3823223,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.83744698721404,0.382743139,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.920928429008801,0.383475502,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.917537839808027,0.383865778,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.744742944757925,0.387394323,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.248366356044958,0.388901179,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.594361198723406,0.391723377,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.368321000371813,0.399197609,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.229322915245064,0.400972797,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.250360575798683,0.402902235,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.709220603683302,0.404451953,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.19165929379684,0.404625937,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.705816895595542,0.406230846,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.204140716780225,0.411208272,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.885229812753925,0.412467552,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1,0.419463358,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.899695094204315,0.419569829,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.48423500963787,0.425386389,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.879705766282288,0.436783948,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.435924865752668,0.438785245,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.522678222466814,0.441821985,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.259867126755111,0.443358664,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.798952481061907,0.443830735,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.804743708601066,0.452829588,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.547487795302493,0.4641899,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.718674445308717,0.466185526,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1,0.472479523,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.168776815913432,0.476182294,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.04669323544804,0.477814389,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.250696071270551,0.483136381,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.777607578663552,0.484292805,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.342601663152112,0.491098595,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.556393348524385,0.494444963,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.458626767826527,0.499254281,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.152385720430687,0.500230728,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",1.0191088229477,0.511082505,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.851677253042899,0.522558028,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.153709415395453,0.527990943,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.257936538194115,0.530460124,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.658963082164933,0.535992081,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.16580889297008,0.5364936,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.579549004534792,0.539317993,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.285091326706991,0.542282841,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.150025444004607,0.543812995,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.925999418556223,0.555196402,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.127235188296108,0.557942156,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.225292311842243,0.559465231,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.119229835436774,0.561506661,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.170614791099674,0.562625058,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.812372996824229,0.563476792,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.836994412497478,0.564683312,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.381007327641385,0.571496139,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.261265312980738,0.572555903,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.825970600224951,0.572564003,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.884522782580064,0.578287127,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.750021746991653,0.586391948,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.584962500721156,0.599998711,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.375509135092206,0.599998711,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.685891409571937,0.600221041,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.485426827170242,0.605778751,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.201282272215094,0.609964442,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.245950251208245,0.610710873,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.121549296903336,0.61078833,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.405069330187608,0.620966524,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.121517819577236,0.631005003,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.241008099503795,0.636589514,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.107982680873012,0.639148791,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.518031492602169,0.641444011,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.357261167999643,0.647473217,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.065453061488616,0.661299936,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.474441786476439,0.662090572,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.0994086142315414,0.662266955,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.598137889468889,0.665526217,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.0882865324179551,0.678368469,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.628031222613042,0.68060201,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.199308808223407,0.690334199,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.820021333893765,0.693002952,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.92283213947754,0.695254875,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.0588936890535686,0.703556392,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.628031222613042,0.708211366,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.428993545627563,0.720455652,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.763932641766476,0.726387788,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.0841460061999181,0.730870899,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.390036481527522,0.733454366,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.6959938131099,0.75159031,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",-0.158365595668589,0.765989611,"PS04M145",NA,NA,NA,NA,"szafran2019"
"predicted RNA",0.390474246239031,0.768057064,"PS04M145",NA,NA,NA,NA,"szafran2019"
